Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n0012-il-200000
Airfoil,n0012-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,47.4349
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-n0012-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
1.500,0.2255,0.01048,0.00517,-0.0072,0.7684,0.9686
1.750,0.2684,0.01056,0.00512,-0.0100,0.7357,0.9756
2.000,0.3085,0.01066,0.00509,-0.0122,0.7012,0.9843
2.250,0.3513,0.01075,0.00504,-0.0152,0.6637,0.9915
2.500,0.3942,0.01085,0.00497,-0.0183,0.6249,0.9979
2.750,0.4235,0.01094,0.00492,-0.0188,0.5886,1.0000
3.000,0.4462,0.01104,0.00489,-0.0180,0.5545,1.0000
3.250,0.4689,0.01118,0.00489,-0.0172,0.5202,1.0000
3.500,0.4915,0.01134,0.00492,-0.0163,0.4857,1.0000
3.750,0.5138,0.01153,0.00498,-0.0155,0.4509,1.0000
4.000,0.5357,0.01176,0.00507,-0.0145,0.4160,1.0000
4.250,0.5571,0.01203,0.00521,-0.0134,0.3810,1.0000
4.500,0.5782,0.01234,0.00536,-0.0123,0.3456,1.0000
4.750,0.5990,0.01268,0.00556,-0.0111,0.3101,1.0000
5.000,0.6195,0.01306,0.00580,-0.0099,0.2744,1.0000
5.250,0.6395,0.01350,0.00609,-0.0086,0.2398,1.0000
5.500,0.6591,0.01400,0.00643,-0.0072,0.2077,1.0000
5.750,0.6784,0.01455,0.00683,-0.0058,0.1796,1.0000
6.000,0.6971,0.01516,0.00729,-0.0043,0.1563,1.0000
6.250,0.7161,0.01577,0.00781,-0.0028,0.1374,1.0000
6.500,0.7351,0.01641,0.00837,-0.0013,0.1223,1.0000
6.750,0.7535,0.01712,0.00900,0.0003,0.1104,1.0000
7.000,0.7725,0.01776,0.00961,0.0018,0.1005,1.0000
7.250,0.7919,0.01844,0.01031,0.0033,0.0925,1.0000
7.500,0.8096,0.01936,0.01114,0.0049,0.0858,1.0000
7.750,0.8300,0.01995,0.01181,0.0062,0.0799,1.0000
8.000,0.8481,0.02112,0.01285,0.0077,0.0749,1.0000
8.250,0.8690,0.02173,0.01362,0.0089,0.0707,1.0000
8.500,0.8890,0.02251,0.01438,0.0101,0.0667,1.0000
8.750,0.9087,0.02387,0.01574,0.0112,0.0635,1.0000
9.000,0.9291,0.02472,0.01674,0.0124,0.0604,1.0000
9.250,0.9492,0.02559,0.01762,0.0135,0.0575,1.0000
9.500,0.9693,0.02734,0.01932,0.0143,0.0550,1.0000
9.750,0.9882,0.02844,0.02068,0.0156,0.0532,1.0000
10.000,1.0067,0.02966,0.02206,0.0168,0.0511,1.0000
10.250,1.0251,0.03077,0.02323,0.0179,0.0492,1.0000
10.500,1.0445,0.03262,0.02503,0.0185,0.0474,1.0000
10.750,1.0571,0.03445,0.02718,0.0203,0.0462,1.0000
11.000,1.0681,0.03636,0.02942,0.0222,0.0451,1.0000
11.250,1.0773,0.03842,0.03177,0.0241,0.0441,1.0000
11.500,1.0860,0.04035,0.03390,0.0258,0.0430,1.0000
11.750,1.0969,0.04194,0.03558,0.0272,0.0419,1.0000
12.000,1.1068,0.04366,0.03735,0.0286,0.0410,1.0000
12.250,1.1101,0.04727,0.04108,0.0298,0.0401,1.0000
12.500,1.0959,0.04960,0.04372,0.0334,0.0399,1.0000
12.750,1.0790,0.05258,0.04700,0.0360,0.0397,1.0000
13.000,1.0599,0.05626,0.05095,0.0372,0.0396,1.0000
13.250,1.0385,0.06069,0.05564,0.0369,0.0396,1.0000
13.500,1.0150,0.06603,0.06120,0.0352,0.0396,1.0000
13.750,0.9898,0.07237,0.06774,0.0319,0.0398,1.0000
14.000,0.9632,0.07976,0.07532,0.0275,0.0399,1.0000
