Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n0012-il-50000
Airfoil,n0012-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,25.6693
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-n0012-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
3.000,0.4492,0.02334,0.01458,-0.0333,0.7958,1.0000
3.250,0.4792,0.02298,0.01425,-0.0313,0.7602,1.0000
3.500,0.5030,0.02279,0.01404,-0.0283,0.7237,1.0000
3.750,0.5227,0.02282,0.01405,-0.0250,0.6847,1.0000
4.000,0.5431,0.02284,0.01398,-0.0218,0.6456,1.0000
4.250,0.5627,0.02300,0.01400,-0.0186,0.6051,1.0000
4.500,0.5816,0.02327,0.01415,-0.0155,0.5624,1.0000
4.750,0.6001,0.02367,0.01438,-0.0126,0.5187,1.0000
5.000,0.6194,0.02413,0.01455,-0.0098,0.4754,1.0000
5.250,0.6368,0.02482,0.01509,-0.0072,0.4301,1.0000
5.500,0.6547,0.02564,0.01570,-0.0047,0.3875,1.0000
5.750,0.6730,0.02658,0.01641,-0.0025,0.3481,1.0000
6.000,0.6919,0.02765,0.01724,-0.0005,0.3133,1.0000
6.250,0.7105,0.02892,0.01844,0.0014,0.2830,1.0000
6.500,0.7295,0.03038,0.01986,0.0031,0.2578,1.0000
6.750,0.7491,0.03186,0.02130,0.0047,0.2365,1.0000
7.000,0.7691,0.03350,0.02292,0.0061,0.2190,1.0000
7.250,0.7876,0.03540,0.02498,0.0076,0.2045,1.0000
7.500,0.8044,0.03756,0.02736,0.0092,0.1924,1.0000
7.750,0.8226,0.03983,0.02970,0.0105,0.1828,1.0000
8.000,0.8372,0.04218,0.03233,0.0122,0.1739,1.0000
8.250,0.8499,0.04511,0.03550,0.0138,0.1676,1.0000
8.500,0.8538,0.04867,0.03960,0.0158,0.1632,1.0000
8.750,0.8727,0.05094,0.04181,0.0168,0.1565,1.0000
9.000,0.8743,0.05501,0.04623,0.0185,0.1540,1.0000
9.250,0.8655,0.05978,0.05145,0.0203,0.1535,1.0000
9.500,0.8520,0.06490,0.05691,0.0216,0.1535,1.0000
9.750,0.8357,0.07027,0.06251,0.0223,0.1540,1.0000
10.000,0.8198,0.07580,0.06817,0.0224,0.1547,1.0000
10.250,0.6499,0.10541,0.09769,-0.0021,0.2047,1.0000
10.500,0.6743,0.10839,0.10074,0.0003,0.2006,1.0000
