Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0021-il-100000
Airfoil,naca0021-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,36.5904
Max Cl/Cd alpha,7.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0021-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
8.000,1.0408,0.02873,0.01991,-0.0250,0.3089,1.0000
8.250,1.0508,0.02909,0.02026,-0.0223,0.3003,1.0000
8.500,1.0636,0.02957,0.02064,-0.0201,0.2927,1.0000
8.750,1.0680,0.03008,0.02125,-0.0165,0.2846,1.0000
9.000,1.0866,0.03048,0.02142,-0.0151,0.2772,1.0000
9.250,1.0841,0.03116,0.02231,-0.0105,0.2701,1.0000
9.500,1.0941,0.03159,0.02267,-0.0077,0.2630,1.0000
9.750,1.1032,0.03225,0.02329,-0.0048,0.2565,1.0000
10.000,1.1020,0.03291,0.02406,-0.0004,0.2500,1.0000
10.250,1.1200,0.03335,0.02430,0.0012,0.2434,1.0000
10.500,1.1165,0.03421,0.02530,0.0059,0.2379,1.0000
10.750,1.1160,0.03488,0.02604,0.0102,0.2321,1.0000
11.000,1.1445,0.03547,0.02633,0.0100,0.2255,1.0000
11.250,1.1281,0.03640,0.02753,0.0166,0.2212,1.0000
11.500,1.1251,0.03721,0.02840,0.0211,0.2162,1.0000
11.750,1.1600,0.03781,0.02869,0.0199,0.2097,1.0000
12.000,1.1377,0.03888,0.03001,0.0271,0.2064,1.0000
12.250,1.1248,0.03992,0.03118,0.0326,0.2024,1.0000
12.500,1.1405,0.04056,0.03173,0.0341,0.1973,1.0000
12.750,1.1499,0.04176,0.03290,0.0360,0.1927,1.0000
13.000,1.1318,0.04342,0.03479,0.0410,0.1893,1.0000
13.250,1.1308,0.04476,0.03620,0.0436,0.1852,1.0000
13.500,1.1694,0.04524,0.03641,0.0424,0.1797,1.0000
13.750,1.1418,0.04770,0.03918,0.0470,0.1772,1.0000
14.000,1.1230,0.05026,0.04196,0.0499,0.1741,1.0000
14.250,1.1250,0.05190,0.04364,0.0513,0.1704,1.0000
14.500,1.1589,0.05233,0.04386,0.0510,0.1658,1.0000
14.750,1.1189,0.05658,0.04847,0.0537,0.1641,1.0000
15.000,1.0729,0.06222,0.05445,0.0549,0.1625,1.0000
15.250,0.5376,0.16648,0.15990,0.0110,0.2097,1.0000
