Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n6409-il-50000
Airfoil,n6409-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,27.0894
Max Cl/Cd alpha,10.75
Url,http://airfoiltools.com/polar/csv?polar=xf-n6409-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
9.750,0.9933,0.10143,0.09246,-0.1072,0.5400,1.0000
10.000,1.0076,0.10304,0.09426,-0.1061,0.5207,1.0000
10.250,1.0468,0.10195,0.09347,-0.1042,0.4958,1.0000
10.500,1.0939,0.09845,0.09039,-0.1008,0.4662,1.0000
10.750,1.3244,0.04889,0.04050,-0.0722,0.2272,1.0000
11.000,1.3055,0.05322,0.04418,-0.0693,0.1922,1.0000
11.250,1.2963,0.05704,0.04753,-0.0669,0.1655,1.0000
11.500,1.3019,0.05985,0.05015,-0.0646,0.1433,1.0000
11.750,1.3341,0.06124,0.05128,-0.0625,0.1217,1.0000
12.000,1.4106,0.06261,0.05266,-0.0627,0.1045,1.0000
12.250,1.4555,0.06627,0.05653,-0.0634,0.0964,1.0000
12.500,1.4671,0.07017,0.06089,-0.0621,0.0944,1.0000
12.750,1.4702,0.07429,0.06543,-0.0604,0.0934,1.0000
13.000,1.4642,0.07853,0.07006,-0.0585,0.0929,1.0000
13.250,1.4512,0.08295,0.07483,-0.0568,0.0927,1.0000
13.500,1.4328,0.08768,0.07990,-0.0554,0.0929,1.0000
13.750,1.4099,0.09288,0.08541,-0.0548,0.0933,1.0000
14.000,1.3841,0.09863,0.09145,-0.0550,0.0941,1.0000
14.250,1.3567,0.10501,0.09810,-0.0561,0.0950,1.0000
14.500,1.3291,0.11201,0.10531,-0.0583,0.0961,1.0000
14.750,1.3028,0.11956,0.11303,-0.0612,0.0971,1.0000
15.000,1.2802,0.12745,0.12105,-0.0647,0.0982,1.0000
15.250,1.2640,0.13532,0.12901,-0.0681,0.0990,1.0000
15.500,1.1238,0.17537,0.16884,-0.0995,0.1218,1.0000
15.750,1.1241,0.18214,0.17561,-0.1023,0.1238,1.0000
16.000,1.1306,0.18793,0.18144,-0.1040,0.1259,1.0000
