Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n6409-il-100000
Airfoil,n6409-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,61.587
Max Cl/Cd alpha,8.5
Url,http://airfoiltools.com/polar/csv?polar=xf-n6409-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
1.250,0.7430,0.01919,0.01142,-0.1437,0.7826,1.0000
1.500,0.7658,0.01944,0.01159,-0.1427,0.7712,1.0000
1.750,0.7958,0.01948,0.01153,-0.1428,0.7625,1.0000
2.000,0.8301,0.01934,0.01130,-0.1435,0.7549,1.0000
2.250,0.8548,0.01961,0.01151,-0.1428,0.7448,1.0000
2.500,0.8924,0.01939,0.01122,-0.1441,0.7387,1.0000
2.750,0.9136,0.01980,0.01161,-0.1429,0.7279,1.0000
3.000,0.9463,0.01982,0.01158,-0.1435,0.7208,1.0000
3.250,0.9712,0.02011,0.01188,-0.1429,0.7114,1.0000
3.500,0.9964,0.02045,0.01222,-0.1424,0.7027,1.0000
3.750,1.0273,0.02055,0.01230,-0.1427,0.6953,1.0000
4.000,1.0486,0.02107,0.01286,-0.1416,0.6860,1.0000
4.250,1.0818,0.02111,0.01290,-0.1423,0.6794,1.0000
4.500,1.1003,0.02175,0.01362,-0.1408,0.6698,1.0000
4.750,1.1351,0.02177,0.01362,-0.1417,0.6638,1.0000
5.000,1.1512,0.02252,0.01452,-0.1399,0.6540,1.0000
5.250,1.1845,0.02262,0.01463,-0.1406,0.6477,1.0000
5.500,1.2014,0.02334,0.01549,-0.1389,0.6382,1.0000
5.750,1.2292,0.02367,0.01588,-0.1388,0.6309,1.0000
6.000,1.2514,0.02419,0.01653,-0.1379,0.6222,1.0000
6.250,1.2742,0.02472,0.01718,-0.1370,0.6138,1.0000
6.500,1.3029,0.02494,0.01750,-0.1369,0.6057,1.0000
6.750,1.3205,0.02563,0.01836,-0.1352,0.5959,1.0000
7.000,1.3487,0.02560,0.01843,-0.1347,0.5846,1.0000
7.250,1.3755,0.02477,0.01759,-0.1331,0.5639,1.0000
7.500,1.4006,0.02394,0.01669,-0.1312,0.5406,1.0000
7.750,1.4181,0.02377,0.01661,-0.1286,0.5204,1.0000
8.000,1.4383,0.02346,0.01626,-0.1264,0.4984,1.0000
8.250,1.4468,0.02356,0.01649,-0.1225,0.4755,1.0000
8.500,1.4553,0.02363,0.01663,-0.1185,0.4500,1.0000
8.750,1.4565,0.02388,0.01696,-0.1135,0.4190,1.0000
9.000,1.4481,0.02436,0.01742,-0.1069,0.3771,1.0000
9.250,1.4292,0.02561,0.01830,-0.0992,0.3049,1.0000
9.500,1.4017,0.02824,0.02022,-0.0918,0.2150,1.0000
9.750,1.3746,0.03169,0.02305,-0.0858,0.1508,1.0000
10.000,1.3535,0.03519,0.02619,-0.0810,0.1176,1.0000
10.250,1.3387,0.03846,0.02932,-0.0774,0.1014,1.0000
10.500,1.3299,0.04146,0.03233,-0.0745,0.0907,1.0000
10.750,1.3233,0.04441,0.03526,-0.0720,0.0833,1.0000
11.000,1.3222,0.04701,0.03785,-0.0700,0.0764,1.0000
11.250,1.3266,0.04929,0.04013,-0.0680,0.0703,1.0000
11.500,1.3383,0.05111,0.04192,-0.0664,0.0655,1.0000
11.750,1.3726,0.05233,0.04300,-0.0651,0.0607,1.0000
12.000,1.3965,0.05400,0.04487,-0.0642,0.0571,1.0000
12.250,1.4203,0.05589,0.04681,-0.0635,0.0535,1.0000
12.500,1.4911,0.05987,0.05088,-0.0662,0.0506,1.0000
12.750,1.5013,0.06303,0.05441,-0.0646,0.0502,1.0000
13.000,1.5013,0.06619,0.05794,-0.0625,0.0497,1.0000
13.250,1.4964,0.06952,0.06163,-0.0604,0.0492,1.0000
13.500,1.4878,0.07308,0.06553,-0.0584,0.0487,1.0000
13.750,1.4767,0.07697,0.06977,-0.0567,0.0483,1.0000
14.000,1.4639,0.08122,0.07434,-0.0554,0.0482,1.0000
14.250,1.4487,0.08586,0.07928,-0.0546,0.0483,1.0000
14.500,1.4321,0.09091,0.08462,-0.0542,0.0485,1.0000
14.750,1.4136,0.09629,0.09027,-0.0545,0.0489,1.0000
15.000,1.3943,0.10200,0.09622,-0.0553,0.0492,1.0000
15.250,1.3743,0.10807,0.10251,-0.0568,0.0496,1.0000
15.500,1.3547,0.11450,0.10914,-0.0588,0.0500,1.0000
15.750,1.3385,0.12133,0.11614,-0.0612,0.0505,1.0000
