Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0015-il-100000
Airfoil,naca0015-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,37.495
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0015-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-5.500,-0.7206,0.01930,0.01083,0.0167,1.0000,0.3708
-5.250,-0.7032,0.01895,0.01053,0.0185,1.0000,0.3942
-5.000,-0.6848,0.01863,0.01034,0.0201,1.0000,0.4163
-4.750,-0.6664,0.01836,0.01018,0.0217,1.0000,0.4396
-4.500,-0.6478,0.01813,0.00999,0.0233,1.0000,0.4642
-4.250,-0.6283,0.01792,0.00992,0.0247,1.0000,0.4871
-4.000,-0.6087,0.01777,0.00989,0.0261,1.0000,0.5110
-3.750,-0.5892,0.01765,0.00983,0.0274,1.0000,0.5363
-3.500,-0.5693,0.01756,0.00987,0.0287,1.0000,0.5598
-3.250,-0.5497,0.01751,0.00994,0.0300,1.0000,0.5841
-3.000,-0.5304,0.01749,0.00999,0.0312,1.0000,0.6100
-2.750,-0.5110,0.01752,0.01017,0.0325,1.0000,0.6335
-2.500,-0.4865,0.01761,0.01037,0.0328,0.9982,0.6598
-2.250,-0.4391,0.01785,0.01072,0.0289,0.9882,0.6899
-2.000,-0.3925,0.01807,0.01101,0.0253,0.9775,0.7205
-1.750,-0.3443,0.01834,0.01141,0.0219,0.9674,0.7471
-1.500,-0.3021,0.01848,0.01160,0.0195,0.9547,0.7742
-1.250,-0.2605,0.01867,0.01187,0.0176,0.9418,0.7975
-1.000,-0.2161,0.01890,0.01215,0.0153,0.9299,0.8195
-0.750,-0.1605,0.01912,0.01239,0.0111,0.9210,0.8397
-0.500,-0.1125,0.01931,0.01260,0.0084,0.9083,0.8575
-0.250,-0.0557,0.01942,0.01272,0.0041,0.8982,0.8727
0.000,0.0000,0.01941,0.01270,0.0000,0.8869,0.8869
0.250,0.0556,0.01942,0.01272,-0.0041,0.8727,0.8983
0.500,0.1126,0.01931,0.01260,-0.0084,0.8575,0.9083
0.750,0.1605,0.01912,0.01239,-0.0111,0.8397,0.9210
1.000,0.2160,0.01890,0.01215,-0.0153,0.8195,0.9299
1.250,0.2605,0.01867,0.01187,-0.0176,0.7975,0.9418
1.500,0.3021,0.01848,0.01160,-0.0195,0.7743,0.9547
1.750,0.3442,0.01834,0.01140,-0.0218,0.7471,0.9675
2.000,0.3925,0.01807,0.01101,-0.0253,0.7205,0.9775
2.250,0.4391,0.01785,0.01072,-0.0289,0.6899,0.9882
2.500,0.4865,0.01761,0.01037,-0.0328,0.6598,0.9982
2.750,0.5109,0.01752,0.01016,-0.0325,0.6336,1.0000
3.000,0.5303,0.01749,0.00998,-0.0312,0.6101,1.0000
3.250,0.5496,0.01751,0.00994,-0.0300,0.5842,1.0000
3.500,0.5692,0.01755,0.00987,-0.0286,0.5598,1.0000
3.750,0.5890,0.01765,0.00982,-0.0273,0.5363,1.0000
4.000,0.6085,0.01777,0.00988,-0.0260,0.5110,1.0000
4.250,0.6281,0.01792,0.00992,-0.0247,0.4872,1.0000
4.500,0.6477,0.01813,0.00999,-0.0233,0.4642,1.0000
4.750,0.6663,0.01835,0.01018,-0.0217,0.4396,1.0000
5.000,0.6847,0.01862,0.01034,-0.0201,0.4164,1.0000
5.250,0.7030,0.01895,0.01052,-0.0185,0.3942,1.0000
5.500,0.7205,0.01930,0.01082,-0.0167,0.3709,1.0000
5.750,0.7376,0.01969,0.01113,-0.0148,0.3481,1.0000
6.000,0.7544,0.02012,0.01145,-0.0129,0.3266,1.0000
6.250,0.7711,0.02062,0.01179,-0.0110,0.3062,1.0000
6.500,0.7869,0.02113,0.01225,-0.0090,0.2855,1.0000
6.750,0.8024,0.02169,0.01274,-0.0069,0.2658,1.0000
7.000,0.8178,0.02228,0.01327,-0.0048,0.2475,1.0000
7.250,0.8330,0.02292,0.01383,-0.0026,0.2306,1.0000
7.500,0.8483,0.02361,0.01445,-0.0005,0.2150,1.0000
7.750,0.8637,0.02437,0.01512,0.0015,0.2008,1.0000
8.000,0.8796,0.02519,0.01581,0.0034,0.1877,1.0000
8.250,0.8949,0.02597,0.01657,0.0055,0.1755,1.0000
8.500,0.9100,0.02689,0.01754,0.0075,0.1642,1.0000
8.750,0.9265,0.02794,0.01855,0.0093,0.1546,1.0000
9.000,0.9434,0.02889,0.01941,0.0109,0.1458,1.0000
9.250,0.9588,0.03010,0.02075,0.0128,0.1379,1.0000
9.500,0.9786,0.03123,0.02173,0.0139,0.1312,1.0000
9.750,0.9938,0.03268,0.02338,0.0158,0.1255,1.0000
10.000,1.0106,0.03385,0.02459,0.0173,0.1202,1.0000
10.250,1.0305,0.03553,0.02621,0.0181,0.1157,1.0000
10.500,1.0417,0.03713,0.02812,0.0203,0.1120,1.0000
10.750,1.0561,0.03869,0.02982,0.0220,0.1087,1.0000
11.000,1.0768,0.04032,0.03136,0.0225,0.1055,1.0000
11.250,1.0841,0.04256,0.03387,0.0247,0.1032,1.0000
11.500,1.0847,0.04471,0.03639,0.0277,0.1012,1.0000
11.750,1.0858,0.04699,0.03896,0.0303,0.0993,1.0000
12.000,1.0865,0.04938,0.04159,0.0327,0.0979,1.0000
12.250,1.0902,0.05164,0.04399,0.0346,0.0964,1.0000
12.500,1.0972,0.05379,0.04620,0.0362,0.0949,1.0000
12.750,1.1063,0.05695,0.04936,0.0369,0.0933,1.0000
13.000,1.0817,0.05995,0.05265,0.0407,0.0931,1.0000
13.250,1.0546,0.06367,0.05665,0.0431,0.0929,1.0000
13.500,1.0247,0.06828,0.06152,0.0440,0.0930,1.0000
13.750,0.9920,0.07396,0.06743,0.0432,0.0931,1.0000
